,Season,Wk,Team,Points Scored,Opponent,Points Allowed,DateTime,Win
5106,2017,2,Utah,37,North Dakota,16,2017-08-31 19:30:00,True
5107,2017,2,Holy Cross,20,Connecticut,27,2017-08-31 19:30:00,False
5108,2017,2,Connecticut,27,Holy Cross,20,2017-08-31 19:30:00,True
5109,2017,2,North Dakota,16,Utah,37,2017-08-31 19:30:00,False
5110,2017,2,Florida A&M,7,Arkansas,49,2017-08-31 20:00:00,False
5111,2017,2,Indiana,21,Ohio State,49,2017-08-31 20:00:00,False
5112,2017,2,Ohio State,49,Indiana,21,2017-08-31 20:00:00,True
5113,2017,2,Arkansas,49,Florida A&M,7,2017-08-31 20:00:00,True
5114,2017,2,Memphis,37,Louisiana-Monroe,29,2017-08-31 21:00:00,True
5115,2017,2,Idaho,28,Sacramento State,6,2017-08-31 21:00:00,True
5116,2017,2,Louisiana-Monroe,29,Memphis,37,2017-08-31 21:00:00,False
5117,2017,2,Sacramento State,6,Idaho,28,2017-08-31 21:00:00,False
5118,2017,2,Arizona State,37,New Mexico State,31,2017-08-31 22:30:00,True
5119,2017,2,New Mexico State,31,Arizona State,37,2017-08-31 22:30:00,False
5120,2017,2,Army,64,Fordham,6,2017-09-01 18:00:00,True
5121,2017,2,Fordham,6,Army,64,2017-09-01 18:00:00,False
5122,2017,2,Charlotte,7,Eastern Michigan,24,2017-09-01 18:30:00,False
5123,2017,2,Eastern Michigan,24,Charlotte,7,2017-09-01 18:30:00,True
5124,2017,2,Central Connecticut State,7,Syracuse,50,2017-09-01 19:00:00,False
5125,2017,2,Syracuse,50,Central Connecticut State,7,2017-09-01 19:00:00,True
5126,2017,2,Colorado State,3,Colorado,17,2017-09-01 20:00:00,False
5127,2017,2,Florida Atlantic,19,Navy,42,2017-09-01 20:00:00,False
5128,2017,2,Washington,30,Rutgers,14,2017-09-01 20:00:00,True
5129,2017,2,Navy,42,Florida Atlantic,19,2017-09-01 20:00:00,True
5130,2017,2,Colorado,17,Colorado State,3,2017-09-01 20:00:00,True
5131,2017,2,Rutgers,14,Washington,30,2017-09-01 20:00:00,False
5132,2017,2,Wisconsin,59,Utah State,10,2017-09-01 21:00:00,True
5133,2017,2,Utah State,10,Wisconsin,59,2017-09-01 21:00:00,False
5134,2017,2,Boston College,23,Northern Illinois,20,2017-09-01 21:30:00,True
5135,2017,2,Northern Illinois,20,Boston College,23,2017-09-01 21:30:00,False
5136,2017,2,Akron,0,Penn State,52,2017-09-02 12:00:00,False
5137,2017,2,Clemson,56,Kent State,3,2017-09-02 12:00:00,True
5138,2017,2,Wyoming,3,Iowa,24,2017-09-02 12:00:00,False
5139,2017,2,Maryland,51,Texas,41,2017-09-02 12:00:00,True
5140,2017,2,Missouri State,43,Missouri,72,2017-09-02 12:00:00,False
5141,2017,2,Kent State,3,Clemson,56,2017-09-02 12:00:00,False
5142,2017,2,Texas,41,Maryland,51,2017-09-02 12:00:00,False
5143,2017,2,Bowling Green,10,Michigan State,35,2017-09-02 12:00:00,False
5144,2017,2,Iowa,24,Wyoming,3,2017-09-02 12:00:00,True
5145,2017,2,Missouri,72,Missouri State,43,2017-09-02 12:00:00,True
5146,2017,2,Michigan State,35,Bowling Green,10,2017-09-02 12:00:00,True
5147,2017,2,Illinois,24,Ball State,21,2017-09-02 12:00:00,True
5148,2017,2,Ball State,21,Illinois,24,2017-09-02 12:00:00,False
5149,2017,2,Penn State,52,Akron,0,2017-09-02 12:00:00,True
5150,2017,2,California,35,North Carolina,30,2017-09-02 12:20:00,True
5151,2017,2,North Carolina,30,California,35,2017-09-02 12:20:00,False
5152,2017,2,Miami (FL),41,Bethune-Cookman,13,2017-09-02 12:30:00,True
5153,2017,2,Bethune-Cookman,13,Miami (FL),41,2017-09-02 12:30:00,False
5154,2017,2,Pittsburgh,28,Youngstown State,21,2017-09-02 13:00:00,True
5155,2017,2,Youngstown State,21,Pittsburgh,28,2017-09-02 13:00:00,False
5156,2017,2,Oregon State,35,Portland State,32,2017-09-02 14:00:00,True
5157,2017,2,Virginia Military Institute,0,Air Force,62,2017-09-02 14:00:00,False
5158,2017,2,Portland State,32,Oregon State,35,2017-09-02 14:00:00,False
5159,2017,2,Air Force,62,Virginia Military Institute,0,2017-09-02 14:00:00,True
5160,2017,2,North Carolina State,28,South Carolina,35,2017-09-02 15:00:00,False
5161,2017,2,South Carolina,35,North Carolina State,28,2017-09-02 15:00:00,True
5162,2017,2,Alabama-Birmingham,38,Alabama A&M,7,2017-09-02 15:30:00,True
5163,2017,2,Notre Dame,49,Temple,16,2017-09-02 15:30:00,True
5164,2017,2,Alabama A&M,7,Alabama-Birmingham,38,2017-09-02 15:30:00,False
5165,2017,2,Temple,16,Notre Dame,49,2017-09-02 15:30:00,False
5166,2017,2,Virginia,28,William & Mary,10,2017-09-02 15:30:00,True
5167,2017,2,Michigan,33,Florida,17,2017-09-02 15:30:00,True
5168,2017,2,Nevada,20,Northwestern,31,2017-09-02 15:30:00,False
5169,2017,2,Florida,17,Michigan,33,2017-09-02 15:30:00,False
5170,2017,2,Northwestern,31,Nevada,20,2017-09-02 15:30:00,True
5171,2017,2,William & Mary,10,Virginia,28,2017-09-02 15:30:00,False
5172,2017,2,Boise State,24,Troy,13,2017-09-02 15:45:00,True
5173,2017,2,Troy,13,Boise State,24,2017-09-02 15:45:00,False
5174,2017,2,Southern Mississippi,17,Kentucky,24,2017-09-02 16:00:00,False
5175,2017,2,South Florida,31,Stony Brook,17,2017-09-02 16:00:00,True
5176,2017,2,Charleston Southern,0,Mississippi State,49,2017-09-02 16:00:00,False
5177,2017,2,Texas Tech,56,Eastern Washington,10,2017-09-02 16:00:00,True
5178,2017,2,Eastern Washington,10,Texas Tech,56,2017-09-02 16:00:00,False
5179,2017,2,Kentucky,24,Southern Mississippi,17,2017-09-02 16:00:00,True
5180,2017,2,Mississippi State,49,Charleston Southern,0,2017-09-02 16:00:00,True
5181,2017,2,Stony Brook,17,South Florida,31,2017-09-02 16:00:00,False
5182,2017,2,Southern California,49,Western Michigan,31,2017-09-02 17:15:00,True
5183,2017,2,Western Michigan,31,Southern California,49,2017-09-02 17:15:00,False
5184,2017,2,Old Dominion,31,Albany,17,2017-09-02 18:00:00,True
5185,2017,2,East Carolina,14,James Madison,34,2017-09-02 18:00:00,False
5186,2017,2,James Madison,34,East Carolina,14,2017-09-02 18:00:00,True
5187,2017,2,Duke,60,North Carolina Central,7,2017-09-02 18:00:00,True
5188,2017,2,Albany,17,Old Dominion,31,2017-09-02 18:00:00,False
5189,2017,2,North Carolina Central,7,Duke,60,2017-09-02 18:00:00,False
5190,2017,2,Georgia,31,Appalachian State,10,2017-09-02 18:15:00,True
5191,2017,2,Appalachian State,10,Georgia,31,2017-09-02 18:15:00,False
5192,2017,2,Miami (OH),26,Marshall,31,2017-09-02 18:30:00,False
5193,2017,2,Marshall,31,Miami (OH),26,2017-09-02 18:30:00,True
5194,2017,2,Southeastern Louisiana,48,Louisiana,51,2017-09-02 19:00:00,False
5195,2017,2,Louisiana,51,Southeastern Louisiana,48,2017-09-02 19:00:00,True
5196,2017,2,Baylor,45,Liberty,48,2017-09-02 19:00:00,False
5197,2017,2,Stephen F. Austin,14,Southern Methodist,58,2017-09-02 19:00:00,False
5198,2017,2,Houston Baptist,11,Texas State,20,2017-09-02 19:00:00,False
5199,2017,2,Northwestern State,24,Louisiana Tech,52,2017-09-02 19:00:00,False
5200,2017,2,Lamar,14,North Texas,59,2017-09-02 19:00:00,False
5201,2017,2,North Texas,59,Lamar,14,2017-09-02 19:00:00,True
5202,2017,2,Southeast Missouri State,16,Kansas,38,2017-09-02 19:00:00,False
5203,2017,2,Liberty,48,Baylor,45,2017-09-02 19:00:00,True
5204,2017,2,Kansas,38,Southeast Missouri State,16,2017-09-02 19:00:00,True
5205,2017,2,Coastal Carolina,38,Massachusetts,28,2017-09-02 19:00:00,True
5206,2017,2,Louisiana Tech,52,Northwestern State,24,2017-09-02 19:00:00,True
5207,2017,2,Texas State,20,Houston Baptist,11,2017-09-02 19:00:00,True
5208,2017,2,Southern Methodist,58,Stephen F. Austin,14,2017-09-02 19:00:00,True
5209,2017,2,Western Kentucky,31,Eastern Kentucky,17,2017-09-02 19:00:00,True
5210,2017,2,Eastern Kentucky,17,Western Kentucky,31,2017-09-02 19:00:00,False
5211,2017,2,Massachusetts,28,Coastal Carolina,38,2017-09-02 19:00:00,False
5212,2017,2,Kansas State,55,Central Arkansas,19,2017-09-02 19:10:00,True
5213,2017,2,Central Arkansas,19,Kansas State,55,2017-09-02 19:10:00,False
5214,2017,2,Louisville,35,Purdue,28,2017-09-02 19:30:00,True
5215,2017,2,Mississippi,47,South Alabama,27,2017-09-02 19:30:00,True
5216,2017,2,Cal Poly,13,San Jose State,34,2017-09-02 19:30:00,False
5217,2017,2,San Jose State,34,Cal Poly,13,2017-09-02 19:30:00,True
5218,2017,2,Auburn,41,Georgia Southern,7,2017-09-02 19:30:00,True
5219,2017,2,Purdue,28,Louisville,35,2017-09-02 19:30:00,False
5220,2017,2,South Alabama,27,Mississippi,47,2017-09-02 19:30:00,False
5221,2017,2,Georgia Southern,7,Auburn,41,2017-09-02 19:30:00,False
5222,2017,2,Alabama,24,Florida State,7,2017-09-02 20:00:00,True
5223,2017,2,Vanderbilt,28,Middle Tennessee State,6,2017-09-02 20:00:00,True
5224,2017,2,Tulane,43,Grambling State,14,2017-09-02 20:00:00,True
5225,2017,2,Abilene Christian,14,New Mexico,38,2017-09-02 20:00:00,False
5226,2017,2,Iowa State,42,Northern Iowa,24,2017-09-02 20:00:00,True
5227,2017,2,Arkansas State,36,Nebraska,43,2017-09-02 20:00:00,False
5228,2017,2,Florida State,7,Alabama,24,2017-09-02 20:00:00,False
5229,2017,2,Texas Christian,63,Jackson State,0,2017-09-02 20:00:00,True
5230,2017,2,Jackson State,0,Texas Christian,63,2017-09-02 20:00:00,False
5231,2017,2,Northern Iowa,24,Iowa State,42,2017-09-02 20:00:00,False
5232,2017,2,Grambling State,14,Tulane,43,2017-09-02 20:00:00,False
5233,2017,2,Middle Tennessee State,6,Vanderbilt,28,2017-09-02 20:00:00,False
5234,2017,2,Nebraska,43,Arkansas State,36,2017-09-02 20:00:00,True
5235,2017,2,New Mexico,38,Abilene Christian,14,2017-09-02 20:00:00,True
5236,2017,2,Oregon,77,Southern Utah,21,2017-09-02 20:15:00,True
5237,2017,2,Southern Utah,21,Oregon,77,2017-09-02 20:15:00,False
5238,2017,2,California-Davis,17,San Diego State,38,2017-09-02 20:30:00,False
5239,2017,2,San Diego State,38,California-Davis,17,2017-09-02 20:30:00,True
5240,2017,2,Nevada-Las Vegas,40,Howard,43,2017-09-02 21:00:00,False
5241,2017,2,Howard,43,Nevada-Las Vegas,40,2017-09-02 21:00:00,True
5242,2017,2,Incarnate Word,0,Fresno State,66,2017-09-02 22:00:00,False
5243,2017,2,Fresno State,66,Incarnate Word,0,2017-09-02 22:00:00,True
5244,2017,2,Washington State,31,Montana State,0,2017-09-02 22:30:00,True
5245,2017,2,Montana State,0,Washington State,31,2017-09-02 22:30:00,False
5246,2017,2,Northern Arizona,24,Arizona,62,2017-09-02 23:00:00,False
5247,2017,2,Arizona,62,Northern Arizona,24,2017-09-02 23:00:00,True
5248,2017,2,Hawaii,41,Western Carolina,18,2017-09-02 23:59:00,True
5249,2017,2,Western Carolina,18,Hawaii,41,2017-09-02 23:59:00,False
5250,2017,2,Virginia Tech,31,West Virginia,24,2017-09-03 19:30:00,True
5251,2017,2,UCLA,45,Texas A&M,44,2017-09-03 19:30:00,True
5252,2017,2,Texas A&M,44,UCLA,45,2017-09-03 19:30:00,False
5253,2017,2,West Virginia,24,Virginia Tech,31,2017-09-03 19:30:00,False
5254,2017,2,Tennessee,42,Georgia Tech,41,2017-09-04 20:00:00,True
5255,2017,2,Georgia Tech,41,Tennessee,42,2017-09-04 20:00:00,False
5256,2017,3,Idaho State,13,Utah State,51,2017-09-07 20:00:00,False
5257,2017,3,Utah State,51,Idaho State,13,2017-09-07 20:00:00,True
5258,2017,3,Florida International,17,Alcorn State,10,2017-09-08 19:00:00,True
5259,2017,3,Alcorn State,10,Florida International,17,2017-09-08 19:00:00,False
5260,2017,3,Purdue,44,Ohio,21,2017-09-08 20:00:00,True
5261,2017,3,South Alabama,7,Oklahoma State,44,2017-09-08 20:00:00,False
5262,2017,3,Ohio,21,Purdue,44,2017-09-08 20:00:00,False
5263,2017,3,Oklahoma State,44,South Alabama,7,2017-09-08 20:00:00,True
5264,2017,3,Kansas State,55,Charlotte,7,2017-09-09 12:00:00,True
5265,2017,3,Iowa,44,Iowa State,41,2017-09-09 12:00:00,True
5266,2017,3,West Virginia,56,East Carolina,20,2017-09-09 12:00:00,True
5267,2017,3,Duke,41,Northwestern,17,2017-09-09 12:00:00,True
5268,2017,3,Kentucky,27,Eastern Kentucky,16,2017-09-09 12:00:00,True
5269,2017,3,Wisconsin,31,Florida Atlantic,14,2017-09-09 12:00:00,True
5270,2017,3,Tennessee-Martin,23,Mississippi,45,2017-09-09 12:00:00,False
5271,2017,3,Louisville,47,North Carolina,35,2017-09-09 12:00:00,True
5272,2017,3,Eastern Kentucky,16,Kentucky,27,2017-09-09 12:00:00,False
5273,2017,3,Charlotte,7,Kansas State,55,2017-09-09 12:00:00,False
5274,2017,3,Michigan,36,Cincinnati,14,2017-09-09 12:00:00,True
5275,2017,3,Florida Atlantic,14,Wisconsin,31,2017-09-09 12:00:00,False
5276,2017,3,Mississippi,45,Tennessee-Martin,23,2017-09-09 12:00:00,True
5277,2017,3,Iowa State,41,Iowa,44,2017-09-09 12:00:00,False
5278,2017,3,Towson,17,Maryland,63,2017-09-09 12:00:00,False
5279,2017,3,Buffalo,17,Army,21,2017-09-09 12:00:00,False
5280,2017,3,North Carolina,35,Louisville,47,2017-09-09 12:00:00,False
5281,2017,3,Army,21,Buffalo,17,2017-09-09 12:00:00,True
5282,2017,3,Northwestern,17,Duke,41,2017-09-09 12:00:00,False
5283,2017,3,East Carolina,20,West Virginia,56,2017-09-09 12:00:00,False
5284,2017,3,Maryland,63,Towson,17,2017-09-09 12:00:00,True
5285,2017,3,Cincinnati,14,Michigan,36,2017-09-09 12:00:00,False
5286,2017,3,Jacksonville State,10,Georgia Tech,37,2017-09-09 12:30:00,False
5287,2017,3,Georgia Tech,37,Jacksonville State,10,2017-09-09 12:30:00,True
5288,2017,3,Wake Forest,34,Boston College,10,2017-09-09 13:00:00,True
5289,2017,3,Boston College,10,Wake Forest,34,2017-09-09 13:00:00,False
5290,2017,3,Texas State,3,Colorado,37,2017-09-09 14:00:00,False
5291,2017,3,Colorado,37,Texas State,3,2017-09-09 14:00:00,True
5292,2017,3,Alabama-Birmingham,31,Ball State,51,2017-09-09 15:00:00,False
5293,2017,3,Ball State,51,Alabama-Birmingham,31,2017-09-09 15:00:00,True
5294,2017,3,Virginia,17,Indiana,34,2017-09-09 15:30:00,False
5295,2017,3,Fresno State,10,Alabama,41,2017-09-09 15:30:00,False
5296,2017,3,Savannah State,7,Appalachian State,54,2017-09-09 15:30:00,False
5297,2017,3,Rutgers,13,Eastern Michigan,16,2017-09-09 15:30:00,False
5298,2017,3,Howard,31,Kent State,38,2017-09-09 15:30:00,False
5299,2017,3,Virginia Tech,27,Delaware,0,2017-09-09 15:30:00,True
5300,2017,3,Appalachian State,54,Savannah State,7,2017-09-09 15:30:00,True
5301,2017,3,Texas Christian,28,Arkansas,7,2017-09-09 15:30:00,True
5302,2017,3,Texas,56,San Jose State,0,2017-09-09 15:30:00,True
5303,2017,3,Temple,16,Villanova,13,2017-09-09 15:30:00,True
5304,2017,3,Delaware,0,Virginia Tech,27,2017-09-09 15:30:00,False
5305,2017,3,Arkansas,7,Texas Christian,28,2017-09-09 15:30:00,False
5306,2017,3,San Jose State,0,Texas,56,2017-09-09 15:30:00,False
5307,2017,3,Penn State,33,Pittsburgh,14,2017-09-09 15:30:00,True
5308,2017,3,Old Dominion,17,Massachusetts,7,2017-09-09 15:30:00,True
5309,2017,3,Villanova,13,Temple,16,2017-09-09 15:30:00,False
5310,2017,3,Northern Illinois,38,Eastern Illinois,10,2017-09-09 15:30:00,True
5311,2017,3,Pittsburgh,14,Penn State,33,2017-09-09 15:30:00,False
5312,2017,3,Alabama,41,Fresno State,10,2017-09-09 15:30:00,True
5313,2017,3,Eastern Illinois,10,Northern Illinois,38,2017-09-09 15:30:00,False
5314,2017,3,Massachusetts,7,Old Dominion,17,2017-09-09 15:30:00,False
5315,2017,3,Navy,23,Tulane,21,2017-09-09 15:30:00,True
5316,2017,3,Austin Peay,10,Miami (OH),31,2017-09-09 15:30:00,False
5317,2017,3,Abilene Christian,10,Colorado State,38,2017-09-09 15:30:00,False
5318,2017,3,Eastern Michigan,16,Rutgers,13,2017-09-09 15:30:00,True
5319,2017,3,Western Michigan,14,Michigan State,28,2017-09-09 15:30:00,False
5320,2017,3,Indiana,34,Virginia,17,2017-09-09 15:30:00,True
5321,2017,3,Syracuse,23,Middle Tennessee State,30,2017-09-09 15:30:00,False
5322,2017,3,Miami (OH),31,Austin Peay,10,2017-09-09 15:30:00,True
5323,2017,3,Michigan State,28,Western Michigan,14,2017-09-09 15:30:00,True
5324,2017,3,Middle Tennessee State,30,Syracuse,23,2017-09-09 15:30:00,True
5325,2017,3,Tulane,21,Navy,23,2017-09-09 15:30:00,False
5326,2017,3,Kent State,38,Howard,31,2017-09-09 15:30:00,True
5327,2017,3,Colorado State,38,Abilene Christian,10,2017-09-09 15:30:00,True
5328,2017,3,Indiana State,7,Tennessee,42,2017-09-09 16:00:00,False
5329,2017,3,Georgia Southern,12,New Hampshire,22,2017-09-09 16:00:00,False
5330,2017,3,Louisiana,42,Tulsa,66,2017-09-09 16:00:00,False
5331,2017,3,Alabama A&M,0,Vanderbilt,42,2017-09-09 16:00:00,False
5332,2017,3,Wyoming,27,Gardner-Webb,0,2017-09-09 16:00:00,True
5333,2017,3,Kansas,27,Central Michigan,45,2017-09-09 16:00:00,False
5334,2017,3,Tennessee,42,Indiana State,7,2017-09-09 16:00:00,True
5335,2017,3,Central Michigan,45,Kansas,27,2017-09-09 16:00:00,True
5336,2017,3,Tulsa,66,Louisiana,42,2017-09-09 16:00:00,True
5337,2017,3,Vanderbilt,42,Alabama A&M,0,2017-09-09 16:00:00,True
5338,2017,3,New Hampshire,22,Georgia Southern,12,2017-09-09 16:00:00,True
5339,2017,3,Gardner-Webb,0,Wyoming,27,2017-09-09 16:00:00,False
5340,2017,3,Oregon,42,Nebraska,35,2017-09-09 16:30:00,True
5341,2017,3,Nebraska,35,Oregon,42,2017-09-09 16:30:00,False
5342,2017,3,Hawaii,23,UCLA,56,2017-09-09 17:00:00,False
5343,2017,3,California,33,Weber State,20,2017-09-09 17:00:00,True
5344,2017,3,UCLA,56,Hawaii,23,2017-09-09 17:00:00,True
5345,2017,3,Weber State,20,California,33,2017-09-09 17:00:00,False
5346,2017,3,Alabama State,7,Troy,34,2017-09-09 18:00:00,False
5347,2017,3,Bowling Green,27,South Dakota,35,2017-09-09 18:00:00,False
5348,2017,3,Troy,34,Alabama State,7,2017-09-09 18:00:00,True
5349,2017,3,North Carolina State,37,Marshall,20,2017-09-09 18:00:00,True
5350,2017,3,South Dakota,35,Bowling Green,27,2017-09-09 18:00:00,True
5351,2017,3,Marshall,20,North Carolina State,37,2017-09-09 18:00:00,False
5352,2017,3,Arkansas-Pine Bluff,3,Akron,52,2017-09-09 18:30:00,False
5353,2017,3,Akron,52,Arkansas-Pine Bluff,3,2017-09-09 18:30:00,True
5354,2017,3,Nevada-Las Vegas,44,Idaho,16,2017-09-09 19:00:00,True
5355,2017,3,Nevada,24,Toledo,37,2017-09-09 19:00:00,False
5356,2017,3,Southern Methodist,54,North Texas,32,2017-09-09 19:00:00,True
5357,2017,3,South Carolina,31,Missouri,13,2017-09-09 19:00:00,True
5358,2017,3,Southern Mississippi,45,Southern,0,2017-09-09 19:00:00,True
5359,2017,3,Southern,0,Southern Mississippi,45,2017-09-09 19:00:00,False
5360,2017,3,North Texas,32,Southern Methodist,54,2017-09-09 19:00:00,False
5361,2017,3,Idaho,16,Nevada-Las Vegas,44,2017-09-09 19:00:00,False
5362,2017,3,Missouri,13,South Carolina,31,2017-09-09 19:00:00,False
5363,2017,3,Clemson,14,Auburn,6,2017-09-09 19:00:00,True
5364,2017,3,Auburn,6,Clemson,14,2017-09-09 19:00:00,False
5365,2017,3,Toledo,37,Nevada,24,2017-09-09 19:00:00,True
5366,2017,3,Louisiana State,45,Chattanooga,10,2017-09-09 19:30:00,True
5367,2017,3,Notre Dame,19,Georgia,20,2017-09-09 19:30:00,False
5368,2017,3,Louisiana Tech,21,Mississippi State,57,2017-09-09 19:30:00,False
5369,2017,3,Mississippi State,57,Louisiana Tech,21,2017-09-09 19:30:00,True
5370,2017,3,Ohio State,16,Oklahoma,31,2017-09-09 19:30:00,False
5371,2017,3,Oklahoma,31,Ohio State,16,2017-09-09 19:30:00,True
5372,2017,3,Chattanooga,10,Louisiana State,45,2017-09-09 19:30:00,False
5373,2017,3,Georgia,20,Notre Dame,19,2017-09-09 19:30:00,True
5374,2017,3,Montana,7,Washington,63,2017-09-09 20:00:00,False
5375,2017,3,Texas-San Antonio,17,Baylor,10,2017-09-09 20:00:00,True
5376,2017,3,Texas-El Paso,14,Rice,31,2017-09-09 20:00:00,False
5377,2017,3,Rice,31,Texas-El Paso,14,2017-09-09 20:00:00,True
5378,2017,3,New Mexico State,30,New Mexico,28,2017-09-09 20:00:00,True
5379,2017,3,New Mexico,28,New Mexico State,30,2017-09-09 20:00:00,False
5380,2017,3,Illinois,20,Western Kentucky,7,2017-09-09 20:00:00,True
5381,2017,3,Baylor,10,Texas-San Antonio,17,2017-09-09 20:00:00,False
5382,2017,3,Western Kentucky,7,Illinois,20,2017-09-09 20:00:00,False
5383,2017,3,Washington,63,Montana,7,2017-09-09 20:00:00,True
5384,2017,3,Southern California,42,Stanford,24,2017-09-09 20:30:00,True
5385,2017,3,Stanford,24,Southern California,42,2017-09-09 20:30:00,False
5386,2017,3,Oregon State,14,Minnesota,48,2017-09-09 22:00:00,False
5387,2017,3,Minnesota,48,Oregon State,14,2017-09-09 22:00:00,True
5388,2017,3,Boise State,44,Washington State,47,2017-09-09 22:30:00,False
5389,2017,3,Houston,19,Arizona,16,2017-09-09 22:30:00,True
5390,2017,3,Arizona,16,Houston,19,2017-09-09 22:30:00,False
5391,2017,3,Washington State,47,Boise State,44,2017-09-09 22:30:00,True
5392,2017,3,San Diego State,30,Arizona State,20,2017-09-09 23:00:00,True
5393,2017,3,Arizona State,20,San Diego State,30,2017-09-09 23:00:00,False
5394,2017,4,Boise State,28,New Mexico,14,2017-09-14 20:00:00,True
5395,2017,4,New Mexico,14,Boise State,28,2017-09-14 20:00:00,False
5396,2017,4,Illinois,23,South Florida,47,2017-09-15 19:00:00,False
5397,2017,4,Massachusetts,21,Temple,29,2017-09-15 19:00:00,False
5398,2017,4,Temple,29,Massachusetts,21,2017-09-15 19:00:00,True
5399,2017,4,South Florida,47,Illinois,23,2017-09-15 19:00:00,True
5400,2017,4,Liberty,42,Indiana State,41,2017-09-16 04:00:00,True
5401,2017,4,Indiana State,41,Liberty,42,2017-09-16 04:00:00,False
5402,2017,4,Virginia,38,Connecticut,18,2017-09-16 12:00:00,True
5403,2017,4,Air Force,13,Michigan,29,2017-09-16 12:00:00,False
5404,2017,4,Akron,14,Iowa State,41,2017-09-16 12:00:00,False
5405,2017,4,Iowa State,41,Akron,14,2017-09-16 12:00:00,True
5406,2017,4,Ohio,42,Kansas,30,2017-09-16 12:00:00,True
5407,2017,4,Northern Illinois,21,Nebraska,17,2017-09-16 12:00:00,True
5408,2017,4,Michigan,29,Air Force,13,2017-09-16 12:00:00,True
5409,2017,4,Memphis,48,UCLA,45,2017-09-16 12:00:00,True
5410,2017,4,Nebraska,17,Northern Illinois,21,2017-09-16 12:00:00,False
5411,2017,4,Oklahoma State,59,Pittsburgh,21,2017-09-16 12:00:00,True
5412,2017,4,West Virginia,59,Delaware State,16,2017-09-16 12:00:00,True
5413,2017,4,UCLA,45,Memphis,48,2017-09-16 12:00:00,False
5414,2017,4,Delaware State,16,West Virginia,59,2017-09-16 12:00:00,False
5415,2017,4,Connecticut,18,Virginia,38,2017-09-16 12:00:00,False
5416,2017,4,Pittsburgh,21,Oklahoma State,59,2017-09-16 12:00:00,False
5417,2017,4,Kansas,30,Ohio,42,2017-09-16 12:00:00,False
5418,2017,4,North Carolina State,49,Furman,16,2017-09-16 12:20:00,True
5419,2017,4,Furman,16,North Carolina State,49,2017-09-16 12:20:00,False
5420,2017,4,Duke,34,Baylor,20,2017-09-16 12:30:00,True
5421,2017,4,Baylor,20,Duke,34,2017-09-16 12:30:00,False
5422,2017,4,Coastal Carolina,23,Alabama-Birmingham,30,2017-09-16 13:00:00,False
5423,2017,4,Alabama-Birmingham,30,Coastal Carolina,23,2017-09-16 13:00:00,True
5424,2017,4,Colorado,41,Northern Colorado,21,2017-09-16 14:00:00,True
5425,2017,4,Northern Colorado,21,Colorado,41,2017-09-16 14:00:00,False
5426,2017,4,Utah State,10,Wake Forest,46,2017-09-16 15:00:00,False
5427,2017,4,Tennessee Tech,13,Ball State,28,2017-09-16 15:00:00,False
5428,2017,4,Ball State,28,Tennessee Tech,13,2017-09-16 15:00:00,True
5429,2017,4,Wake Forest,46,Utah State,10,2017-09-16 15:00:00,True
5430,2017,4,Syracuse,41,Central Michigan,17,2017-09-16 15:30:00,True
5431,2017,4,Brigham Young,6,Wisconsin,40,2017-09-16 15:30:00,False
5432,2017,4,Boston College,20,Notre Dame,49,2017-09-16 15:30:00,False
5433,2017,4,East Carolina,17,Virginia Tech,64,2017-09-16 15:30:00,False
5434,2017,4,Virginia Tech,64,East Carolina,17,2017-09-16 15:30:00,True
5435,2017,4,Florida,26,Tennessee,20,2017-09-16 15:30:00,True
5436,2017,4,Old Dominion,23,North Carolina,53,2017-09-16 15:30:00,False
5437,2017,4,Iowa,31,North Texas,14,2017-09-16 15:30:00,True
5438,2017,4,Middle Tennessee State,3,Minnesota,34,2017-09-16 15:30:00,False
5439,2017,4,Texas Christian,56,Southern Methodist,36,2017-09-16 15:30:00,True
5440,2017,4,Southern Methodist,36,Texas Christian,56,2017-09-16 15:30:00,False
5441,2017,4,Minnesota,34,Middle Tennessee State,3,2017-09-16 15:30:00,True
5442,2017,4,North Carolina,53,Old Dominion,23,2017-09-16 15:30:00,True
5443,2017,4,Central Michigan,17,Syracuse,41,2017-09-16 15:30:00,False
5444,2017,4,Tennessee,20,Florida,26,2017-09-16 15:30:00,False
5445,2017,4,Morgan State,0,Rutgers,65,2017-09-16 15:30:00,False
5446,2017,4,Rutgers,65,Morgan State,0,2017-09-16 15:30:00,True
5447,2017,4,Wisconsin,40,Brigham Young,6,2017-09-16 15:30:00,True
5448,2017,4,North Texas,14,Iowa,31,2017-09-16 15:30:00,False
5449,2017,4,Notre Dame,49,Boston College,20,2017-09-16 15:30:00,True
5450,2017,4,Purdue,35,Missouri,3,2017-09-16 16:00:00,True
5451,2017,4,Auburn,24,Mercer,10,2017-09-16 16:00:00,True
5452,2017,4,Missouri,3,Purdue,35,2017-09-16 16:00:00,False
5453,2017,4,Mercer,10,Auburn,24,2017-09-16 16:00:00,False
5454,2017,4,Army,7,Ohio State,38,2017-09-16 16:30:00,False
5455,2017,4,Ohio State,38,Army,7,2017-09-16 16:30:00,True
5456,2017,4,Washington State,52,Oregon State,23,2017-09-16 17:30:00,True
5457,2017,4,Oregon State,23,Washington State,52,2017-09-16 17:30:00,False
5458,2017,4,Tulane,14,Oklahoma,56,2017-09-16 18:00:00,False
